Myoware,X-axis,Y-axis,Z-axis,Output
404,-7.75,2.53,-0.16,Bicep_Correct_Form
280,-7.47,1.53,-0.41,Bicep_Correct_Form
172,-7.56,1.81,-0.47,Bicep_Correct_Form
344,-7.66,2.13,-0.16,Bicep_Correct_Form
191,-7.47,0.78,0.16,Bicep_Correct_Form
562,-7.53,1.12,-0.31,Bicep_Correct_Form
206,-7.5,1.75,-0.5,Bicep_Correct_Form
340,-7.47,2.03,-0.37,Bicep_Correct_Form
196,-7.97,1.91,-0.66,Bicep_Correct_Form
420,-7.22,2.06,-0.06,Bicep_Correct_Form
199,-7.56,1.41,-0.47,Bicep_Correct_Form
422,-7.59,2.31,-0.12,Bicep_Correct_Form
184,-7.44,2.41,-0.22,Bicep_Correct_Form
426,-7.25,3.13,0.19,Bicep_Correct_Form
321,-7.5,1.53,-0.41,Bicep_Correct_Form
248,-8.22,2.19,-0.63,Bicep_Correct_Form
371,-7.44,3,-0.06,Bicep_Correct_Form
181,-7.53,0.56,-0.84,Bicep_Correct_Form
363,-7.69,2.03,-0.22,Bicep_Correct_Form
208,-8.78,0.94,-1.28,Bicep_Correct_Form
422,-8.09,1.63,-0.56,Bicep_Correct_Form
549,-7.72,1.59,-1.03,Bicep_Correct_Form
311,-7.53,1.63,-0.66,Bicep_Correct_Form
367,-6.47,1.97,0.22,Bicep_Correct_Form
435,-7.38,1.41,-0.75,Bicep_Correct_Form
270,-6.44,2.31,0.06,Bicep_Correct_Form
371,-7.66,2.06,-0.25,Bicep_Correct_Form
243,-7.91,1.09,-0.72,Bicep_Correct_Form
578,-7.13,3.63,-0.16,Bicep_Correct_Form
342,-7.75,1.28,-0.56,Bicep_Correct_Form
404,-7.41,2.63,-0.34,Bicep_Correct_Form
514,-7.66,1.12,-0.66,Bicep_Correct_Form
248,-7.44,0.78,-0.69,Bicep_Correct_Form
306,-7.44,2,-0.16,Bicep_Correct_Form
217,-8.41,0.78,-1.25,Bicep_Correct_Form
346,-6.59,2.63,0.28,Bicep_Correct_Form
222,-7.31,2.19,-0.72,Bicep_Correct_Form
392,-7.16,2.13,0.34,Bicep_Correct_Form
269,-7.5,1,-0.25,Bicep_Correct_Form
384,-6.94,1.75,-0.37,Bicep_Correct_Form
250,-6.91,2.94,0.06,Bicep_Correct_Form
429,-7,2.47,0,Bicep_Correct_Form
240,-7.03,0.84,-0.88,Bicep_Correct_Form
439,-7.38,2.47,0.06,Bicep_Correct_Form
267,-7.78,2.25,-0.37,Bicep_Correct_Form
173,-7.69,2.22,-0.37,Bicep_Correct_Form
516,-7.31,3.22,0.03,Bicep_Correct_Form
246,-7.59,1.5,-0.44,Bicep_Correct_Form
325,-7.09,3,-0.03,Bicep_Correct_Form
271,-7.75,2.5,-0.44,Bicep_Correct_Form
192,-6.59,1.69,0.78,Bicep_Correct_Form
415,-7.69,2.47,-0.25,Bicep_Correct_Form
227,-7.69,1.72,-0.44,Bicep_Correct_Form
299,-7.19,2.28,-0.03,Bicep_Correct_Form
467,-7.66,1.66,-0.06,Bicep_Correct_Form
167,-7.41,3.81,0.22,Bicep_Correct_Form
460,-7.72,1.72,-0.28,Bicep_Correct_Form
245,-7.44,1.78,-0.28,Bicep_Correct_Form
389,-7.25,2.69,-0.19,Bicep_Correct_Form
153,-7.91,0.28,-0.56,Bicep_Correct_Form
421,-7.28,3.25,0,Bicep_Correct_Form
208,-6.69,2.78,0.19,Bicep_Correct_Form
499,-7.16,2.13,0.37,Bicep_Correct_Form
196,-7.16,1.5,-0.12,Bicep_Correct_Form
484,-7.16,2.16,0.03,Bicep_Correct_Form
398,-7.31,1.72,-0.19,Bicep_Correct_Form
215,-7.28,0.44,-0.06,Bicep_Correct_Form
568,-7.56,1.75,0.03,Bicep_Correct_Form
195,-7.97,-0.19,-0.69,Bicep_Correct_Form
539,-7.53,1.41,-0.63,Bicep_Correct_Form
189,-7.72,0.66,-0.75,Bicep_Correct_Form
410,-7.22,1.72,0.16,Bicep_Correct_Form
397,-3.22,6.94,1,Bicep_Wrong_Form
182,-6.16,5.34,0.22,Bicep_Wrong_Form
557,-7.53,1.09,-1.25,Bicep_Wrong_Form
264,-3.91,6.69,0.34,Bicep_Wrong_Form
421,-7.34,1.84,-1.91,Bicep_Wrong_Form
208,-5.91,5.25,-0.59,Bicep_Wrong_Form
309,-7.28,4.19,-0.78,Bicep_Wrong_Form
164,-2.97,7.78,1.22,Bicep_Wrong_Form
447,-7.91,1.03,-1.66,Bicep_Wrong_Form
274,-4.75,7.03,1.41,Bicep_Wrong_Form
465,-7.81,1.37,-1.69,Bicep_Wrong_Form
348,-2.25,7.31,-0.06,Bicep_Wrong_Form
424,-7.41,0.41,-1.81,Bicep_Wrong_Form
347,-3.56,5.34,2.28,Bicep_Wrong_Form
265,-5.66,6.03,-0.75,Bicep_Wrong_Form
320,-3.47,6.63,0.09,Bicep_Wrong_Form
489,-7.53,1.81,-1.88,Bicep_Wrong_Form
256,-2.75,8.06,0.25,Bicep_Wrong_Form
166,-7.78,1.84,-1.72,Bicep_Wrong_Form
281,-3.22,6.88,-0.59,Bicep_Wrong_Form
208,-7.44,1.81,-0.84,Bicep_Wrong_Form
322,-4.03,5.78,0.19,Bicep_Wrong_Form
231,-6.75,6.81,-1.22,Bicep_Wrong_Form
380,-7.69,2.94,0.22,Bicep_Wrong_Form
222,-3.34,7.03,1.66,Bicep_Wrong_Form
421,-7.97,1.63,-1.25,Bicep_Wrong_Form
269,-1.75,8.88,1.16,Bicep_Wrong_Form
182,-7.81,2.06,-1.75,Bicep_Wrong_Form
242,-4.22,5.47,0.56,Bicep_Wrong_Form
340,-7.69,1.44,-1.06,Bicep_Wrong_Form
202,-6.81,5.53,0.12,Bicep_Wrong_Form
278,-7.78,1.75,-1.69,Bicep_Wrong_Form
449,-3.09,6.66,1.06,Bicep_Wrong_Form
247,-7.38,1.25,-1.75,Bicep_Wrong_Form
298,-7.44,3.25,0.06,Bicep_Wrong_Form
243,-3.81,4.72,0.19,Bicep_Wrong_Form
308,-7.53,1.91,-1.37,Bicep_Wrong_Form
226,-7.38,3.31,1.03,Bicep_Wrong_Form
337,-7.88,1.84,-1.37,Bicep_Wrong_Form
229,-4.44,6.19,1.12,Bicep_Wrong_Form
361,-6.81,3.31,-0.91,Bicep_Wrong_Form
525,-7.53,2.19,-1.56,Bicep_Wrong_Form
284,-4.38,6.16,0.19,Bicep_Wrong_Form
231,-6.94,4.25,-0.59,Bicep_Wrong_Form
511,-7.06,2.44,-1.44,Bicep_Wrong_Form
228,-4.75,5.44,1.41,Bicep_Wrong_Form
458,-7.22,2.16,-1.06,Bicep_Wrong_Form
211,-6.59,2.59,-1.97,Bicep_Wrong_Form
264,-5.81,4.97,-0.59,Bicep_Wrong_Form
494,-6.94,3.88,-0.72,Bicep_Wrong_Form
274,-6.38,4.63,-0.59,Bicep_Wrong_Form
575,-7.56,1.41,-1.5,Bicep_Wrong_Form
922,-5.78,7.22,-0.81,Bicep_Wrong_Form
327,-7.88,2.19,-1.78,Bicep_Wrong_Form
269,-7.28,2.81,-1.06,Bicep_Wrong_Form
325,-5.81,5.72,0,Bicep_Wrong_Form
272,-7.34,1.53,-0.56,Bicep_Wrong_Form
401,-6.66,3.25,0.25,Bicep_Wrong_Form
253,-4.59,6.22,0.84,Bicep_Wrong_Form
530,-6.84,3.59,-0.84,Bicep_Wrong_Form
784,-5.88,7.75,0.31,Bicep_Wrong_Form
301,-6.63,4.94,-0.37,Bicep_Wrong_Form
234,-5.69,6.59,0.56,Bicep_Wrong_Form
468,-7.41,3.72,-1.06,Bicep_Wrong_Form
711,-4.03,8.75,2.06,Bicep_Wrong_Form
179,-6.34,3.94,0.81,Bicep_Wrong_Form
366,-4.97,5.69,1.03,Bicep_Wrong_Form
223,-5.16,5.81,1.22,Bicep_Wrong_Form
280,-6.53,4.81,-0.28,Bicep_Wrong_Form
210,-4.84,6.59,0.25,Bicep_Wrong_Form
353,-7.75,3.09,-1.06,Bicep_Wrong_Form
252,-4.84,5.72,0.66,Bicep_Wrong_Form
526,-6.75,4.03,-0.84,Bicep_Wrong_Form
409,-7.69,2.34,-1.19,Bicep_Wrong_Form
816,-4.25,7.41,1.56,Bicep_Wrong_Form
468,-7.72,3.13,-0.5,Bicep_Wrong_Form
254,-6.44,3.03,-0.44,Bicep_Wrong_Form
177,-5.06,6.56,0.63,Bicep_Wrong_Form
305,-7.41,2.19,-0.78,Bicep_Wrong_Form
442,-7.03,2.31,-1.06,Bicep_Wrong_Form
611,-4,5.69,1.03,Bicep_Wrong_Form
295,-6.63,3.31,-0.25,Bicep_Wrong_Form
212,-6.56,5.19,0,Bicep_Wrong_Form
409,-7.22,2.84,-0.91,Bicep_Wrong_Form
241,-4.84,6.13,1.06,Bicep_Wrong_Form
408,-7.59,2.38,-1.03,Bicep_Wrong_Form
542,-7.78,1.22,-1.31,Bicep_Wrong_Form
897,-4.84,9.41,1.88,Bicep_Wrong_Form
350,-7.28,2.94,-1.12,Bicep_Wrong_Form
218,-7,3.59,-0.63,Bicep_Wrong_Form
413,-3.38,7.69,1.5,Bicep_Wrong_Form
259,-6.59,4.41,-0.72,Bicep_Wrong_Form
399,-6.88,3.34,-0.56,Bicep_Wrong_Form
262,-6.34,5.78,-0.12,Bicep_Wrong_Form
393,-7.06,3.31,-1,Bicep_Wrong_Form
246,-5.69,5.25,-0.22,Bicep_Wrong_Form
401,-7.25,2.97,-0.88,Bicep_Wrong_Form
676,-5.53,6.22,0.31,Bicep_Wrong_Form
391,-5.13,6.66,0.56,Bicep_Wrong_Form
241,-7.25,2.44,-0.88,Bicep_Wrong_Form
438,-3.69,7.41,0.66,Bicep_Wrong_Form
386,-7.91,1,-1.28,Bicep_Wrong_Form
842,-3.06,7.5,0.22,Bicep_Wrong_Form
423,-7.91,1.03,-1.47,Bicep_Wrong_Form
850,-3.09,8.81,1.81,Bicep_Wrong_Form
354,-7.47,3.09,-0.66,Bicep_Wrong_Form
241,-2.56,5.13,1.47,Bicep_Wrong_Form
311,-3.47,7.09,1.59,Bicep_Wrong_Form
250,-5,5.03,0.47,Bicep_Wrong_Form
308,-7.28,2.25,-1.31,Bicep_Wrong_Form
782,-3.53,7.53,1.69,Bicep_Wrong_Form
218,-8.38,1.41,-1.19,Bicep_Wrong_Form
295,-3.13,6.72,1.56,Bicep_Wrong_Form
412,-6.88,1.84,-1.22,Bicep_Wrong_Form
200,-3.31,7.13,1.44,Bicep_Wrong_Form
266,-7.53,5.41,-0.44,Bicep_Wrong_Form
205,-6.53,4.47,-0.12,Bicep_Wrong_Form
364,-7.16,3,-0.75,Bicep_Wrong_Form
614,-7.84,1.31,-1.25,Bicep_Wrong_Form
459,-4.38,6.13,0.59,Bicep_Wrong_Form
548,-3.41,6.22,0.5,Bicep_Wrong_Form
429,-7.59,0.31,-1.19,Bicep_Wrong_Form
797,-4.13,7.72,1.34,Bicep_Wrong_Form
240,-7.09,1.69,-0.44,Bicep_Wrong_Form
300,-2.06,7.13,2.44,Bicep_Wrong_Form
239,-5.78,4.69,-0.5,Bicep_Wrong_Form
305,-7.06,2.84,-0.81,Bicep_Wrong_Form
183,-4.84,6.13,-0.19,Bicep_Wrong_Form
289,-6.84,4.75,-0.56,Bicep_Wrong_Form
216,-6.81,3.69,-0.47,Bicep_Wrong_Form
146,-4.28,6.31,0.88,Bicep_Wrong_Form
392,-7.5,2.03,-1.31,Bicep_Wrong_Form
201,-3.53,6.78,1.12,Bicep_Wrong_Form
285,-7.56,2.44,-1,Bicep_Wrong_Form
211,-4.44,6.13,0.78,Bicep_Wrong_Form
307,-7.69,1.81,-0.88,Bicep_Wrong_Form
195,-3.97,6.41,1.09,Bicep_Wrong_Form
368,-7.53,0.91,-0.53,Bicep_Wrong_Form
262,-1.84,8.59,1.5,Bicep_Wrong_Form
373,-2.22,7.19,0.81,Bicep_Wrong_Form
471,-7.41,0.06,-1.16,Bicep_Wrong_Form
259,-3.38,8.19,1.31,Bicep_Wrong_Form
536,-7.69,0.28,-1.47,Bicep_Wrong_Form
669,-2.06,7.41,1.59,Bicep_Wrong_Form
475,-7.41,0.69,-1.25,Bicep_Wrong_Form
265,-1.44,8.13,2.09,Bicep_Wrong_Form
463,-7.41,1.06,-1.22,Bicep_Wrong_Form
236,-1.44,6.72,1.16,Bicep_Wrong_Form
360,-7.44,0.59,-0.97,Bicep_Wrong_Form
537,-1.56,7.69,2.19,Bicep_Wrong_Form
398,-8.09,0.81,-0.59,Bicep_Wrong_Form
287,-3.06,5.94,1.84,Bicep_Wrong_Form
187,-8.06,2.47,-0.37,Bicep_Wrong_Form
300,-5.41,7,0.47,Bicep_Wrong_Form
240,-7.66,3.03,-1.31,Bicep_Wrong_Form
176,-1.81,7.13,1.59,Bicep_Wrong_Form
373,-7.34,1.03,-0.81,Bicep_Wrong_Form
242,-0.34,6.81,2.09,Bicep_Wrong_Form
317,-7.47,1.97,-0.84,Bicep_Wrong_Form
170,-7.09,4.06,1.37,Bicep_Wrong_Form
376,-4.31,4.84,0.59,Bicep_Wrong_Form
166,-7.25,2.97,-0.09,Bicep_Wrong_Form
302,-3.44,6.34,1.22,Bicep_Wrong_Form
155,-7.28,3.47,-0.12,Bicep_Wrong_Form
292,-3.81,6.75,3.97,Bicep_Wrong_Form
188,-6.81,3,0.09,Bicep_Wrong_Form
371,-3.41,6.84,1.84,Bicep_Wrong_Form
179,-7.09,2.78,-0.12,Bicep_Wrong_Form
323,-3.34,6.81,2.69,Bicep_Wrong_Form
195,-6.34,5.16,0.41,Bicep_Wrong_Form
366,-3.66,7.31,2.69,Bicep_Wrong_Form
175,-6.63,2,-0.25,Bicep_Wrong_Form
285,-3.41,7.25,2.72,Bicep_Wrong_Form
178,-6.09,3.69,0.22,Bicep_Wrong_Form
318,-2.56,8.53,5.59,Bicep_Wrong_Form
233,-6.78,4.66,-0.31,Bicep_Wrong_Form
375,-2.56,6.59,3.06,Bicep_Wrong_Form
286,-3.66,7.06,0.97,Bicep_Wrong_Form
153,-6.22,4.78,0,Bicep_Wrong_Form
353,-3.84,6.47,1.5,Bicep_Wrong_Form
172,-5.5,4.88,0.37,Bicep_Wrong_Form
398,-3.78,5.63,1.22,Bicep_Wrong_Form
173,-6.47,4.03,0.06,Bicep_Wrong_Form
333,-3.34,5.28,-0.78,Bicep_Wrong_Form
191,-5.84,4.53,0,Bicep_Wrong_Form
326,-3.38,4.69,1.16,Bicep_Wrong_Form
175,-6.22,4.97,-0.12,Bicep_Wrong_Form
513,-3.41,7.59,2.69,Bicep_Wrong_Form
243,-6.94,2.88,0.16,Bicep_Wrong_Form
397,-3.81,6.72,2.16,Bicep_Wrong_Form
241,-6.19,4.53,-0.16,Bicep_Wrong_Form
298,-2.78,6.22,1.84,Bicep_Wrong_Form
177,-6.22,2.56,-0.06,Bicep_Wrong_Form
300,-2.16,6.91,0.19,Bicep_Wrong_Form
247,-7.69,2.47,-0.91,Bicep_Wrong_Form
421,-2.56,8.63,2.03,Bicep_Wrong_Form
307,-7.22,2.13,-1.06,Bicep_Wrong_Form
200,-6.78,2.56,-0.84,Bicep_Wrong_Form
290,-3.69,6,1.56,Bicep_Wrong_Form
358,-7.25,3.72,-0.56,Bicep_Wrong_Form
221,-4.69,5.78,1.34,Bicep_Wrong_Form
367,-6.97,3.69,-0.69,Bicep_Wrong_Form
261,-4.19,6.09,1.31,Bicep_Wrong_Form
322,-7.22,3.34,-0.88,Bicep_Wrong_Form
739,-4.5,6.16,1.72,Bicep_Wrong_Form
217,-6.72,3.69,-0.78,Bicep_Wrong_Form
623,-5.78,6.34,1.37,Bicep_Wrong_Form
389,-5.22,5.34,0.5,Bicep_Wrong_Form
227,-6.28,5.28,0.63,Bicep_Wrong_Form
280,-2.84,6.59,2.28,Bicep_Wrong_Form
186,-6.56,4.47,-0.31,Bicep_Wrong_Form
321,-4.38,6.63,1.72,Bicep_Wrong_Form
223,-7.47,2.56,-0.41,Bicep_Wrong_Form
281,-4.19,6.56,1.28,Bicep_Wrong_Form
206,-4.81,6.41,0.37,Bicep_Wrong_Form
400,-3.53,7.09,1.44,Bicep_Wrong_Form
265,-4.94,5.06,-0.69,Bicep_Wrong_Form
336,-5.72,6.03,-0.53,Bicep_Wrong_Form
236,-4.94,5.72,0.97,Bicep_Wrong_Form
316,-7.25,2.72,-0.47,Bicep_Wrong_Form
261,-4.59,5.97,1.09,Bicep_Wrong_Form
469,-5.19,4.56,-0.19,Bicep_Wrong_Form
230,-5.19,5.81,0.66,Bicep_Wrong_Form
377,-5.31,5.97,0.75,Bicep_Wrong_Form
236,-6.47,4.41,-0.03,Bicep_Wrong_Form
649,-4.91,5.72,0.91,Bicep_Wrong_Form
199,-6.44,5.56,-0.19,Bicep_Wrong_Form
289,-4.19,6.16,1.12,Bicep_Wrong_Form
492,-5.72,5.22,-0.12,Bicep_Wrong_Form
286,-4.16,6.47,1.5,Bicep_Wrong_Form
172,-7.59,4.97,0.31,Bicep_Wrong_Form
494,-3.91,6,1.03,Bicep_Wrong_Form
432,-6.5,3.88,-0.75,Bicep_Wrong_Form
322,-3.13,6.94,1.91,Bicep_Wrong_Form
405,-5.03,6.63,0.84,Bicep_Wrong_Form
520,-3.44,6.22,2.03,Bicep_Wrong_Form
401,-4.47,6.28,1.25,Bicep_Wrong_Form
267,-4.22,6.25,1.09,Bicep_Wrong_Form
201,-6.28,4.03,-0.66,Bicep_Wrong_Form
275,-7,3.38,-0.81,Bicep_Wrong_Form
799,-6.16,5.5,-0.16,Bicep_Wrong_Form
260,-6.94,4,-0.69,Bicep_Wrong_Form
404,-5.81,4.03,0.28,Bicep_Wrong_Form
187,-8,1.94,-0.75,Bicep_Wrong_Form
462,-3.5,6.75,0.5,Bicep_Wrong_Form
311,-6.91,3.5,-0.22,Bicep_Wrong_Form
468,-4.94,5.75,0.88,Bicep_Wrong_Form
347,-6.38,4.59,-0.19,Bicep_Wrong_Form
262,-5.84,4.19,-0.69,Bicep_Wrong_Form
652,-4.81,6.56,-0.06,Bicep_Wrong_Form
161,-7.19,2.19,-0.63,Bicep_Wrong_Form
534,-3.66,5.88,1.69,Bicep_Wrong_Form
252,-7.13,4.09,-0.41,Bicep_Wrong_Form
492,-4.5,4.81,1.22,Bicep_Wrong_Form
339,-6.88,4.97,0.09,Bicep_Wrong_Form
250,-6.19,5.44,0.12,Bicep_Wrong_Form
198,-5.41,5,-0.12,Bicep_Wrong_Form
272,-4.59,5.25,1.25,Bicep_Wrong_Form
335,-5.16,6.44,1.22,Bicep_Wrong_Form
272,-6.38,3.97,-0.37,Bicep_Wrong_Form
204,-6.47,6.41,-0.22,Bicep_Wrong_Form
317,-6.13,6.69,0.31,Bicep_Wrong_Form
156,-6.44,1.56,1.03,Bicep_Wrong_Form
414,-3.53,7.16,1,Bicep_Wrong_Form
279,-7.19,3.94,-0.19,Bicep_Wrong_Form
570,-4.31,5.16,0.94,Bicep_Wrong_Form
336,-7.47,2.28,-0.19,Bicep_Wrong_Form
231,-6.03,3.78,-0.5,Bicep_Wrong_Form
637,-3.94,6.94,0.66,Bicep_Wrong_Form
240,-6.63,3.09,-0.47,Bicep_Wrong_Form
542,-5.41,7.44,1.25,Bicep_Wrong_Form
258,-6.44,4.28,-0.25,Bicep_Wrong_Form
336,-4.75,4.97,0.72,Bicep_Wrong_Form
192,-5.28,6.19,1.22,Bicep_Wrong_Form
246,-4.44,6,1.06,Bicep_Wrong_Form
326,-4.5,5.81,0.69,Bicep_Wrong_Form
236,-6.03,4,0.59,Bicep_Wrong_Form
331,-5.06,5.5,1.03,Bicep_Wrong_Form
252,-6.28,3.38,0.06,Bicep_Wrong_Form
325,-5.63,5.91,1.03,Bicep_Wrong_Form
172,-8.94,-0.37,-0.84,Bicep_Wrong_Form
279,-5.22,7.03,1.19,Bicep_Wrong_Form
366,-7.81,2.44,-1.22,Bicep_Wrong_Form
298,-6.88,3.56,-0.28,Bicep_Wrong_Form
218,-7.47,2.34,0.75,Bicep_Wrong_Form
640,-4.53,8.41,1.28,Bicep_Wrong_Form
290,-7.09,2.63,-0.41,Bicep_Wrong_Form
221,-7.47,3.13,-0.03,Bicep_Wrong_Form
325,-4.81,9.22,1.03,Bicep_Wrong_Form
235,-5.13,6.13,0.69,Bicep_Wrong_Form
303,-6.72,4.19,-0.22,Bicep_Wrong_Form
197,-6.69,1.75,-0.06,Bicep_Wrong_Form
422,-3.5,6.28,0.16,Bicep_Wrong_Form
283,-6.78,2.94,-0.34,Bicep_Wrong_Form
664,-8.09,3.13,-0.88,Bicep_Wrong_Form
797,-4.66,6.63,1.37,Bicep_Wrong_Form
395,-6.97,2.66,-0.63,Bicep_Wrong_Form
512,-6.72,3.84,0.78,Bicep_Wrong_Form
610,-4.22,10.63,0.69,Bicep_Wrong_Form
214,-7.84,2.41,-0.16,Bicep_Wrong_Form
279,-5,5.63,0.78,Bicep_Wrong_Form
330,-7.59,3.16,-1.06,Bicep_Wrong_Form
215,-5.41,5.69,-0.03,Bicep_Wrong_Form
281,-5.56,5.84,0.09,Bicep_Wrong_Form
197,-7.88,2.91,-1.09,Bicep_Wrong_Form
397,-4.75,7.69,0.12,Bicep_Wrong_Form
252,-7.28,3,-0.37,Bicep_Wrong_Form
350,-4.63,5.94,0.88,Bicep_Wrong_Form
259,-6.78,2.94,-0.41,Bicep_Wrong_Form
314,-5.44,5.69,0.59,Bicep_Wrong_Form
163,-8.5,1.44,-0.69,Bicep_Wrong_Form
352,-4.69,5.91,-0.09,Bicep_Wrong_Form
301,-7.16,2.97,-0.34,Bicep_Wrong_Form
236,-7.88,3.91,-0.59,Bicep_Wrong_Form
295,-5.28,5.56,1.16,Bicep_Wrong_Form
805,-7.63,4.16,-0.56,Bicep_Wrong_Form
484,-2.59,9.75,2.72,Bicep_Wrong_Form
338,-7.56,1.88,-0.91,Bicep_Wrong_Form
807,-6.31,4.81,0.44,Bicep_Wrong_Form
291,-3.81,6.5,1.19,Bicep_Wrong_Form
198,-6.44,5.47,-0.12,Bicep_Wrong_Form
294,-5.72,6,0.69,Bicep_Wrong_Form
689,-7.81,1.91,-0.69,Bicep_Wrong_Form
251,-5.88,5.66,-0.16,Bicep_Wrong_Form
380,-4.56,6.94,1.06,Bicep_Wrong_Form
307,-7.84,2.53,-1.12,Bicep_Wrong_Form
246,-5.91,6.16,0.84,Bicep_Wrong_Form
322,-7.44,3.13,-0.88,Bicep_Wrong_Form
193,-6.13,5.38,0.25,Bicep_Wrong_Form
402,-2.97,5.59,0.66,Bicep_Wrong_Form
270,-6.47,5.38,-0.25,Bicep_Wrong_Form
396,-5,7.28,1.47,Bicep_Wrong_Form
327,-6.94,3.84,-0.22,Bicep_Wrong_Form
201,-6.69,4.22,-0.25,Bicep_Wrong_Form
401,-3.53,7.47,1.47,Bicep_Wrong_Form
350,-4.75,6.31,0.97,Bicep_Wrong_Form
289,-7.5,2.97,-1.09,Bicep_Wrong_Form
226,-5.69,5.41,0.28,Bicep_Wrong_Form
856,-4.22,6.69,0.5,Bicep_Wrong_Form
506,-3.75,6.59,2.69,Bicep_Wrong_Form
352,-6.41,5,-0.06,Bicep_Wrong_Form
665,-7.31,0.34,-0.03,Bicep_Wrong_Form
535,-6.13,5.84,0.22,Bicep_Wrong_Form
664,-2.03,6.34,0.12,Bicep_Wrong_Form
326,-6.13,5.16,-0.03,Bicep_Wrong_Form
420,-8.28,0.97,-0.28,Bicep_Wrong_Form
268,-5.63,5.28,0.06,Bicep_Wrong_Form
341,-2.56,10.31,1.66,Bicep_Wrong_Form
263,-6.5,4.84,-0.03,Bicep_Wrong_Form
187,-5,5.66,0.37,Bicep_Wrong_Form
640,-4.16,7.06,0.31,Bicep_Wrong_Form
259,-5.72,5.41,-0.19,Bicep_Wrong_Form
384,-7.25,4,-1.34,Bicep_Wrong_Form
716,-4.94,4.41,0.5,Bicep_Wrong_Form
854,-6.03,5.53,0.31,Bicep_Wrong_Form
745,-6.22,3.53,0.56,Bicep_Wrong_Form
610,-5.63,6.22,0.12,Bicep_Wrong_Form
325,-7.97,3.66,-0.75,Bicep_Wrong_Form
976,-5.63,3.63,-0.03,Bicep_Wrong_Form
557,-3.88,6.22,1.34,Bicep_Wrong_Form
320,-4.81,5.28,0.78,Bicep_Wrong_Form
615,-8.47,2.91,-1,Bicep_Wrong_Form
979,-6.5,5.38,0,Bicep_Wrong_Form
421,-4.56,6.09,0.84,Bicep_Wrong_Form
313,-4.81,6.28,1.28,Bicep_Wrong_Form
418,-6.88,1.31,-1.59,Bicep_Wrong_Form
514,-6.03,2.31,0.25,Bicep_Wrong_Form
945,-5.5,6.25,0.5,Bicep_Wrong_Form
344,-4.59,5.13,1.31,Bicep_Wrong_Form
463,-3.06,6.78,-0.44,Bicep_Wrong_Form
365,-5.72,5.84,-0.47,Bicep_Wrong_Form
545,-7.03,4.13,-0.41,Bicep_Wrong_Form
597,-8,6.72,-2.34,Bicep_Wrong_Form
767,-6.59,5.69,-0.22,Bicep_Wrong_Form
932,-4.09,6.66,1.84,Bicep_Wrong_Form
520,-2.47,8.44,2.44,Bicep_Wrong_Form
378,-3.59,4.16,1.25,Bicep_Wrong_Form
483,-6.97,3.16,-0.63,Bicep_Wrong_Form
559,-6.28,1.41,1.06,Bicep_Wrong_Form
242,-4.72,5,0.59,Bicep_Wrong_Form
330,-3.97,6.34,0.56,Bicep_Wrong_Form
239,-2.19,6.25,1.63,Bicep_Wrong_Form
361,-4.59,4.84,1.72,Bicep_Wrong_Form
227,-6.69,-3,-1.88,Bicep_Wrong_Form
339,-3.72,5.44,1.03,Bicep_Wrong_Form
288,-3.13,7.66,2.19,Bicep_Wrong_Form
376,-5.84,5.13,0.41,Bicep_Wrong_Form
447,-6.13,3.59,-0.59,Bicep_Wrong_Form
367,-6.44,5.13,-0.28,Bicep_Wrong_Form
674,-6.69,5,-1.16,Bicep_Wrong_Form
248,-6.28,6,0.37,Bicep_Wrong_Form
177,-5.53,5.59,1.19,Bicep_Wrong_Form
313,-2.56,8.09,1.81,Bicep_Wrong_Form
380,-4.81,7.31,0.47,Bicep_Wrong_Form
255,-6.81,3.16,-0.66,Bicep_Wrong_Form
171,-4.47,5.81,1,Bicep_Wrong_Form
324,-4.31,4.59,0.97,Bicep_Wrong_Form
258,-6.44,5.34,0.09,Bicep_Wrong_Form
712,-5.28,4.19,-0.88,Bicep_Wrong_Form
328,-4.66,6.5,0.75,Bicep_Wrong_Form
277,-4.16,6.44,0.78,Bicep_Wrong_Form
360,-5.5,5.97,0.75,Bicep_Wrong_Form
231,-7,5.75,-0.69,Bicep_Wrong_Form
304,-5.5,5,-0.19,Bicep_Wrong_Form
979,-4.91,6.56,0.53,Bicep_Wrong_Form
444,-4.81,5.31,1.22,Bicep_Wrong_Form
249,-5.03,5.38,-0.06,Bicep_Wrong_Form
461,-5.91,5.94,-0.53,Bicep_Wrong_Form
265,-3.91,5.47,1.31,Bicep_Wrong_Form
320,-6.44,4.66,0.25,Bicep_Wrong_Form
248,-4.5,7.28,1.37,Bicep_Wrong_Form
366,-4.56,7.03,0.78,Bicep_Wrong_Form
283,-6.28,5.19,-0.28,Bicep_Wrong_Form
197,-5.22,7.19,0.25,Bicep_Wrong_Form
343,-4,5.94,0.34,Bicep_Wrong_Form
263,-6.22,5.63,0.03,Bicep_Wrong_Form
979,-4.5,7.41,-0.03,Bicep_Wrong_Form
313,-3.16,6.59,1.47,Bicep_Wrong_Form
693,-5.75,4.19,-0.94,Bicep_Wrong_Form
227,-3.59,7.03,0.75,Bicep_Wrong_Form
333,-5.31,5.91,-0.22,Bicep_Wrong_Form
280,-6.09,4.91,-0.12,Bicep_Wrong_Form
228,-4.97,6.81,0.16,Bicep_Wrong_Form
286,-4.69,7.16,0.75,Bicep_Wrong_Form
